video_name,state,view,segment_duration,is_overlap,total_frames,actual_fps,flow_mean,flow_std,flow_max,orientation_mean,orientation_std,temporal_grad_mean,temporal_grad_std,temporal_grad_max,dominant_freq,flow_entropy,motion_consistency
angle_evm_segment_5_15s.avi,Unbalance_weight,angle,15,False,450,30.0,0.2105459,0.5536348,10.697189,-0.41817546,1.5322955707402635,0.3030602986059556,0.22859837914252992,1.1919191919191918,4.676393565282454e-05,0.4682717163730388,2.629508337500686
angle_evm_segment_6_15s.avi,Unbalance_weight,angle,15,False,450,30.0,0.21838942,0.62530863,14.495829,-0.47943753,1.4813603356066651,0.36155792020676947,0.21160237777084756,1.0095164609053497,4.676393565282454e-05,0.34187735225178006,2.8632603388876046
front_evm_segment_1_15s.avi,Unbalance_weight,front,15,False,450,30.0,1.3050148,2.161766,31.909573,2.2222679,1.5104346526379506,1.5782676742680455,0.8065843467512127,4.918163112607557,0.006172839506172839,0.8406601855115015,1.65650559292783
front_evm_segment_2_15s.avi,Unbalance_weight,front,15,False,450,30.0,0.9277574,2.1269426,29.684498,3.126069,1.6473423361697566,0.9739144726152893,0.4323177623360114,2.6236672278338946,0.006172839506172839,0.5979074140542919,2.292560945767678
front_evm_segment_3_15s.avi,Unbalance_weight,front,15,False,450,30.0,0.9316425,1.9522758,42.559742,2.432262,2.2924229038799004,1.3942981951828772,0.638854551837538,3.8284465020576133,0.0030864197530864196,0.4611380962062349,2.0955180926359778
front_evm_segment_4_15s.avi,Unbalance_weight,front,15,False,450,30.0,1.775644,3.939502,79.3997,2.2789588,2.5046856837941305,1.052721390261603,0.5564402450733266,4.52508885147774,0.0030864197530864196,0.5301213961836965,2.218631609026378
front_evm_segment_5_15s.avi,Unbalance_weight,front,15,False,450,30.0,0.44405273,0.6593224,15.08469,2.5399916,1.8800351881224169,0.8643509457355041,0.4530388278836951,2.6849981294425738,2.338196782641227e-05,0.6196300573274791,1.484780652363065
front_evm_segment_6_15s.avi,Unbalance_weight,front,15,False,450,30.0,0.7904057,1.4528451,32.10764,3.045749,1.8917739781709821,1.4350565062486615,0.8620262335018609,4.823442760942761,5.195992850313838e-08,0.5150881431886382,1.8380981762143034
angle_evm_segment_10_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.22169057,0.59922993,14.855453,-0.6691436,1.6819877310587765,0.3439913966856555,0.20956861604744056,1.0157828282828283,4.676393565282454e-05,0.3544419990955453,2.7029893126137092
angle_evm_segment_11_15s_50_overlap.avi,Unbalance_weight,angle,15,True,450,30.0,0.21838942,0.62530863,14.495829,-0.47943753,1.4813603356066651,0.36155792020676947,0.21160237777084756,1.0095164609053497,4.676393565282454e-05,0.34187735225178006,2.8632603388876046
